TimeStep Hunter1_X Hunter1_Y Hunter2_X Hunter2_Y Hunter3_X Hunter3_Y
76 1.7081631271570596 1.9731695842492627 1.898714621517319 2.0573732043849304 2.007640522897418 1.893312073603738
77 1.703486709709433 1.9758141110214638 1.8923666616561596 2.063400143873878 2.002224618096079 1.9017184975673445
78 1.6986393843248162 1.9785230531851994 1.8827050560745184 2.065979555132799 2.0042153727190453 1.8919186567072757
79 1.6930360229156587 1.981190719132428 1.8777359262699966 2.0666960687958635 1.9987459951007622 1.9002903889049776
80 1.6874733956932697 1.9838149745046394 1.8705702456305509 2.0689295039628632 1.9933090461345273 1.9086832164903171
81 1.6816699587210688 1.986456112426822 1.867903094704706 2.069939838082064 1.9878080729322392 1.9170342211727984
82 1.6765116759046588 1.9891724593035178 1.862352732069302 2.072318082267884 1.9895880544718239 1.90719391341554
83 1.6714752040274117 1.9920885797619121 1.8648665276947205 2.0771934381336905 1.9840882030475768 1.9155456575681455
84 1.6679651402804676 1.9954203243396478 1.8587681515733485 2.0850171959609725 1.9786458444941672 1.9239349805866368
85 1.6638095403026465 1.9991154628369259 1.8519785860213225 2.0915474081994034 1.9802863445293042 1.9140704612364061
86 1.660084976901454 2.002123800062691 1.8493914738888626 2.090696642466355 1.9745185124847922 1.9222394333337434
87 1.6557407831709507 2.0047698767884867 1.849680623907806 2.0945511821773835 1.9688393530595931 1.9304702983354218
88 1.652255887485263 2.0072581804852234 1.8419815906623618 2.100932786532212 1.9632223687294754 1.9387437182595022
89 1.6477158734045598 2.00984377572604 1.8348509296143667 2.1061658624676056 1.9645929250327754 1.9288380847428925
90 1.643134220822868 2.0123361835285323 1.8309781173544244 2.104858067992609 1.9585431127270567 1.9368004820425995
91 1.6377429914131436 2.0147791511408286 1.8300483119624906 2.108123995771166 1.9525600869601476 1.9448131837998517
92 1.6334016549802992 2.017182436728035 1.8269365820984595 2.111898315080907 1.9532677160968888 1.93483825243311
93 1.6290997502796027 2.0198299930925714 1.822494319635188 2.115172552119475 1.94710263399611 1.942711737297941
94 1.624164927604762 2.0227779361448484 1.8162553161333554 2.118989017966669 1.9409634799158084 1.9506054551457055
95 1.618750006280062 2.0258717084798263 1.8129862085866981 2.121478302811738 1.93475011386181 1.9584408926893957
96 1.614147234562007 2.0292459115880774 1.8080525640349143 2.124472464842256 1.934932428652246 1.9484425543923862
97 1.6098672536603782 2.033156319943373 1.8029365548814886 2.1269483609939925 1.9291099754846073 1.9464406374027021
98 1.605665937851337 2.0373213788989233 1.797808513040399 2.1292300875647925 1.9184323780136765 1.9531810063053854
99 1.601212292297897 2.041663801719551 1.790037441993808 2.1326685875537805 1.9120273606749834 1.9608605739776976
100 1.5924705242208812 2.0465198787424015 1.7820800067807787 2.136310381058138 1.905641080615169 1.9685557296616025
101 1.5903962024889562 2.050150487528299 1.77471492718414 2.1392784094787203 1.905054479932005 1.9585729500395246
102 1.5816447970859382 2.0549891753616976 1.7700877212870174 2.136813422839623 1.8982536477051326 1.9659042989951558
103 1.5729955177224848 2.0600081360462354 1.7680819863404387 2.138864549982827 1.891410208401794 1.9731958930497058
104 1.575196342862365 2.0624041875853436 1.7639470491509193 2.1413537838379852 1.8890657449155697 1.9634746027295478
105 1.5664735542080972 2.0672942755772965 1.758195076132869 2.144070058770012 1.8804431563257822 1.961536958173383
106 1.5730310770153675 2.066437214569305 1.7527235369148904 2.1461137085570954 1.8731422183118411 1.968370427202899
107 1.566074898320404 2.0690517064213054 1.7457494544747525 2.149249969457742 1.865873107315565 1.975237742823083
108 1.5601964847586725 2.071374670093064 1.7377726077053004 2.1525863215210848 1.8586274498156854 1.9821297999587841
109 1.5542097644351098 2.0735277139610844 1.729184676422482 2.1557431318215095 1.8549652189030894 1.9728245286387391
110 1.5482179823733542 2.0753940061695175 1.7217315537805908 2.1541069320519455 1.8472933979719528 1.979238822881598
111 1.5414861346065674 2.076975427524303 1.713170508849179 2.1535860542207956 1.8396162326462218 1.9856467189383693
112 1.5345035817876134 2.078154744769563 1.707483420609241 2.152550539583899 1.8319234634764143 1.9920358739909716
113 1.5279170352436278 2.0789418471540557 1.7046646121840232 2.155201191199012 1.8265485936790355 1.983603154134471
114 1.5224309757753882 2.0794312508805888 1.6982918069648796 2.1585330717498437 1.8187318552299985 1.989840027235914
115 1.5160733716033075 2.079759750617086 1.6883028759571963 2.159003463923 1.8129912853255519 1.98165187361883
116 1.5088682070776496 2.0796039257838856 1.6807577945242875 2.158106311049778 1.8050691947355517 1.9877543703769334
117 1.501793995353547 2.07894972289796 1.672595515842294 2.1578919741295977 1.7971806755303987 1.9939002020400949
118 1.4925172709330592 2.0826836721680593 1.6673971484366112 2.156905430412735 1.7917470886386582 1.9855051951599307
119 1.4832117332547579 2.0863452241464984 1.6595384976777487 2.1566209969314514 1.7835258591003367 1.991198295087088
120 1.4812657450960625 2.083410884224577 1.6547518633256906 2.1554578014620347 1.7753177910126396 1.9969103539478965
121 1.4719149190636027 2.0869551810610574 1.6534767182261922 2.158454417993198 1.7690869687139639 1.9890887903166004
122 1.470186678313804 2.0840974447492044 1.6464103067943134 2.1625758263253374 1.760807132908667 1.99469631240936
123 1.4608557052846673 2.0876936851709615 1.6364255443864741 2.1631276609696215 1.7525474956273683 2.0003335450892337
124 1.4566846732917849 2.0847408000554424 1.6264723351874628 2.164093909887015 1.7465236490606912 1.9923514857073314
125 1.4472648707154814 2.088097480329452 1.6185002828666248 2.163734874295187 1.7381974510863074 1.9978899362613447
126 1.4377644426125709 2.091218676621793 1.6097642210030236 2.1640426342346473 1.7298870297163376 2.0034520298358984
127 1.4358702111925605 2.086272097862093 1.601395956119267 2.164543601902551 1.7243815926849493 1.9951039672014304
128 1.426357437477601 2.0893554626672994 1.5960747975574114 2.163810808546259 1.7159318296253332 2.0004520055954345
129 1.4167796909745458 2.0922306591819506 1.588234887802718 2.1640754335239762 1.7102356665782281 1.9922328985412605
130 1.4082093644823555 2.0907686047430616 1.5830857477800229 2.163078643279732 1.7017085981569835 1.9974567953613587
131 1.399649845057321 2.0898179704963695 1.575262983673928 2.163037232363422 1.6932367422632524 2.002769765735138
132 1.3915579454909686 2.088797412085114 1.5667878551126697 2.163544711547729 1.687976060064102 1.9942653414909728
133 1.3839943037304703 2.087538424268132 1.561729735107837 2.1626575341870193 1.6795520378291258 1.9996538332779892
134 1.3771317695203844 2.086168168199947 1.5540098551378825 2.1627286483708303 1.671250748077 2.005229546048213
135 1.3701511943649176 2.084694151970325 1.544833525428293 2.1633667577116285 1.667360882369394 1.9960171117563732
136 1.3632228501077417 2.083112336898921 1.539822258399544 2.1622299277514685 1.6590857488117763 2.001631571270991
137 1.35683176721741 2.0815297899243888 1.530658078724263 2.162174935940129 1.6553787650555023 1.9923440379207022
138 1.3501758520427767 2.0798870918515604 1.529752813216509 2.1590739952152944 1.647166581453348 1.9980501782265492
139 1.3445688622008685 2.0783222312747966 1.519753381546797 2.159180535178166 1.6390532810255536 2.003896061622072
140 1.337942713958365 2.076778948743595 1.513587359275879 2.157535511709284 1.6358991999659338 1.994406500190962
141 1.3317242875631574 2.075111267826287 1.5082188252659754 2.1550731381285004 1.627776558372716 2.000239396758843
142 1.325545201164824 2.0734200844017323 1.4984718378933386 2.153167221287731 1.6252559193890193 1.9905622911755927
143 1.3188090260076943 2.0715609194885474 1.490819911875041 2.1503140796558 1.6172819550629356 1.9965968488832004
144 1.3119947794761184 2.069534632115392 1.4811028320642428 2.1480950273689814 1.6156586797224008 1.9867294796858914
145 1.3051020336273733 2.067255473433761 1.4741408153737203 2.144940899044741 1.6077253313051187 1.9928173341904767
146 1.298484589059991 2.064820580853848 1.4653342505285756 2.142405551217962 1.599829606457206 1.9989539057132788
147 1.2917119470361296 2.0622273226908874 1.4566448395440594 2.140363519603852 1.5986284432947286 1.9890263069537468
148 1.285276432608408 2.0594167741655838 1.450798712142022 2.137346038420219 1.590860077740217 1.9953233290580101
149 1.2791181463684562 2.0565106309659313 1.4433318953329937 2.1348665899713524 1.590126840143057 1.9853502482292242
150 1.273093738679928 2.053482435148908 1.4384016412610428 2.1314791215700097 1.5826618217179202 1.9920040828292258
151 1.267293543175948 2.0504058920487296 1.4312609657014028 2.128277250623796 1.5828024951115367 1.9820050721173175
152 1.261420722206277 2.047246964153601 1.4261524429844932 2.123482196184341 1.5756444252401707 1.9889880533446558
153 1.2554355818714622 2.0441286514687818 1.4192435354294495 2.1186013087281026 1.5763024002153543 1.9790097235818394
154 1.2493782966334048 2.0409415808680933 1.4135967594871537 2.1126890690647997 1.5692919207576779 1.9861408647266217
155 1.2432192667323771 2.037687912088586 1.4063614368738846 2.10712568188319 1.570027028916229 1.9761679208022542
156 1.2371145129140142 2.0342799874197226 1.4071864332023316 2.10775877838023 1.563266446122725 1.9835364015889354
157 1.2331718998897496 2.0309988504450303 1.3986145150798612 2.1026088048238307 1.5642546532981214 1.9735853493330069
158 1.2274242873239938 2.0278377218346577 1.3914939113843494 2.095587622607127 1.5579167140022037 1.981320368417073
159 1.2211423167895201 2.024488729861332 1.382998292795127 2.1006023364607245 1.560042018427339 1.9715488239307888
160 1.2160771480697814 2.0210659154399764 1.385563142127102 2.098558589583263 1.5537194538701442 1.979296415403951
161 1.2125627804483894 2.0179114294878673 1.3758868775281363 2.0960347207728773 1.555724900572386 1.9694995696772821
162 1.2070273813727919 2.0149609434593003 1.367697702250188 2.090295610250905 1.558219606122293 1.9497147000511177
163 1.197027614426953 2.01489279166708 1.3723077527198249 2.0847242439631373 1.5550336039232207 1.9381596281309612
164 1.1965359991003435 2.010935968522972 1.3768771584096604 2.079045722959563 1.5476276264016633 1.9356705260579474
165 1.186536218184666 2.010869899058889 1.3770209631134995 2.0745622718241066 1.5388604496911285 1.9430883473833092
166 1.189073944143639 2.0071086171010393 1.3723502905291745 2.0708404143806547 1.5305273596968618 1.9604967416380532
167 1.1849867055711012 2.0046587441975134 1.36261185176645 2.073112592799589 1.5269704611346242 1.9691194662009366
168 1.1791229677905004 2.0022596332637477 1.3528064425287076 2.0750757390633225 1.5271948647059617 1.968484667420853
169 1.173187020379738 1.9995887433105963 1.3428175674003788 2.0746041834936477 1.5295102199379471 1.9580709164147265
170 1.1672562343586843 1.9966088849978405 1.3404128731877782 2.0694670514785685 1.5319016425564769 1.9376574543421157
171 1.1626261632476609 1.9934416261894512 1.344355530449865 2.0619057231233455 1.5285735026482143 1.925446833774913
172 1.1594999853108685 1.9904444497005898 1.348253751052288 2.054538478667382 1.520650204118283 1.922117908776272
173 1.1568178475421529 1.9878588460778701 1.348714522401314 2.049443101102952 1.5108164558841963 1.9286047968198545
174 1.1535111001279812 1.9856343374049175 1.3393011282556464 2.050587454054039 1.5034337619363214 1.9447866485570557
175 1.1477565622475605 1.9834119183869916 1.329742088297825 2.053524248476606 1.5004806602737517 1.9520030834828503
176 1.1417865125980835 1.9808522192688542 1.3209379681744386 2.0551809752942063 1.5006672356030322 1.949725182086695
177 1.13617824032499 1.9779528307190049 1.322649990174431 2.051095702277962 1.5014728663445567 1.9374664605711587
178 1.132705267198072 1.9749610982762533 1.3176981927486842 2.0493031230871566 1.5039327023478108 1.9153455079649575
179 1.1286730842251937 1.9720107358807581 1.324818791787583 2.0422819357481785 1.5005524496446014 1.9013420271803625
180 1.126716236030371 1.9692715364435571 1.3278102480931913 2.0346953163971193 1.4925548947285279 1.8962087513064034
181 1.1243777721241723 1.9668760339191067 1.3219943313984905 2.026560507074464 1.4823734645106015 1.9008340959553607
182 1.1198213257879626 1.9645494075884926 1.3151380421719288 2.0192809950676747 1.4722808298756718 1.9154590464313515
183 1.1144656361133467 1.9620464476683992 1.3051407497501706 2.0195136734400876 1.4673601121539832 1.9215253017027862
184 1.108187085395367 1.9591691228488344 1.2957865094891523 2.0230489499517716 1.4666513999618473 1.918521881394554
185 1.1022068447486173 1.9558125268595177 1.2894600520035957 2.0252156812348403 1.4686037660067086 1.9058790284325369
186 1.0973551579803835 1.9521032725388068 1.2906598271461909 2.023443595797289 1.4715223781749955 1.883282967202831
187 1.0945050524600457 1.948341750066902 1.2983619435350184 2.017065711610485 1.468570108852873 1.8687821359490044
188 1.0933621325815703 1.944991066811781 1.2945458721029346 2.0078224654425867 1.4609327887228574 1.8631159116630442
189 1.0898299168615277 1.9420032582638669 1.2889075167136972 1.999563594639767 1.450704212540586 1.8671081245993264
190 1.0853190066112812 1.9389306418524939 1.2815346279772704 1.9928078188677318 1.4402942485103267 1.8810986925964244
191 1.0800894161506231 1.935600193675782 1.271536197479326 1.9929849974578246 1.4350434753359878 1.8865228875656612
192 1.074017758276933 1.9318603230567533 1.262191653217632 1.9965458238730207 1.4340891777173965 1.8829171157558449
193 1.06829795314061 1.9276564279498416 1.2566512617873733 1.9992928897263482 1.4359147981231217 1.869705508754123
194 1.0639728212549027 1.923150914713915 1.265343506786484 1.9947675509611145 1.4378665235635708 1.8464946963940747
195 1.0630634681723687 1.9188018925415236 1.261609637610126 1.985490793013014 1.4341988306623534 1.8315556517918594
196 1.059908625290883 1.914799782440241 1.2574175879950409 1.976411875919439 1.4261232960488996 1.8255927388672717
197 1.0560630942631188 1.9107650769801694 1.2517697456883972 1.9681594908470288 1.415713242146012 1.8293535097618587
198 1.0516698179702881 1.9065412264244515 1.2447083205575828 1.9610787943238392 1.405245704609115 1.8431141155888326
199 1.0467276997800592 1.9019668702894705 1.2347501259888296 1.9601653619320132 1.3986522205523215 1.8660938155953772
200 1.0407868829492155 1.897021929260518 1.225562149159122 1.9641126492642798 1.3959315610954945 1.8798539036069997
201 1.035283152100784 1.8916635918358224 1.2224420655644272 1.9654488000669517 1.3951855888517457 1.8838108995114453
202 1.0316115171584908 1.8861403921546298 1.2191725989929174 1.966096578806173 1.3959129802133248 1.8778770308126695
203 1.0286711883667532 1.8807980585770565 1.2173263185783063 1.9652864917879924 1.3974559577036416 1.8619764766772278
204 1.026375275657666 1.8756500990057248 1.217716543639289 1.9624536324990913 1.3993293172206904 1.8360813821782358
205 1.0247314149450186 1.8705654553996283 1.2176165195874993 1.9589337914949283 1.4024041972952546 1.8002587326918729
206 1.0232378589857045 1.8656240827331203 1.2237536890193943 1.9510525654768571 1.3998401375756657 1.7726945554022677
207 1.02238468281521 1.8609337955640513 1.22196259342545 1.9412142749642953 1.3926726462959778 1.7540077886660583
208 1.019781739363135 1.8564080693686265 1.220070551311982 1.9313948977505788 1.382399682475807 1.744826600246597
209 1.0166909884714197 1.851765453342523 1.217031480208424 1.9218678813194856 1.3711379394153482 1.7455964063410647
210 1.0132454465196143 1.8469551438392955 1.2120678624365602 1.9131867246469483 1.3606415098656726 1.7563368839328177
211 1.0093024395459007 1.8419472253808635 1.2051165582839523 1.9059978880686685 1.3508263399271527 1.777054128528107
212 1.0047137768991898 1.8366618719810504 1.1968422992382322 1.9003821386722848 1.34229942019374 1.8076880465378053
213 0.9996094754018496 1.831034139257099 1.1869188746664796 1.9016173081472516 1.338419608255208 1.8294673397322185
214 0.9949984842964124 1.8247284856552142 1.1769955888617907 1.9028535902034491 1.3370854212880658 1.8415760708157904
215 0.9910230519302796 1.8179296818489092 1.1700957449380431 1.904339344240725 1.337683617719449 1.8438732831855305
216 0.9883004889410596 1.8109349706137436 1.16600302786046 1.9047777930973098 1.3396169343286601 1.8362600247492082
217 0.9783124855306606 1.8104453040796216 1.1637000224314753 1.9037802192615345 1.3422974663481 1.8186747220461257
218 0.9832588021230559 1.8017542772504385 1.1635130224482046 1.900773048051633 1.345301409241074 1.7910946508054622
219 0.9843071581848573 1.7947895140896435 1.1670689191401826 1.8950309787178412 1.3473727725977502 1.7536519017898702
220 0.9743083588831734 1.794634607686021 1.1733877854154335 1.8872803706908599 1.3459834184565584 1.716177648027182
221 0.9808861975610863 1.7871025400891085 1.1774025466025697 1.8781216765055433 1.3392164527043282 1.6871343669598444
222 0.9819705115218322 1.7808612241133233 1.176838287300233 1.8681376088643447 1.3279540529547351 1.6670236707891906
223 0.9722639044333856 1.783265758138441 1.176762854828302 1.8581378931412473 1.313215174580053 1.6562892257572834
224 0.9766739221808176 1.7753269661407103 1.1764803712163476 1.848141884081997 1.2944775621484215 1.6547204840443894
225 0.9669208113622527 1.7775353177639772 1.173632945111057 1.838555844151415 1.2734153799792511 1.662877808473816
226 0.9732643725868921 1.7698049077953328 1.168353050658515 1.8300633352482691 1.2535856709897788 1.680958892751122
227 0.9635402491834621 1.7721375914479722 1.1585904058907537 1.827897519688122 1.2478477777064116 1.6891489201892262
228 0.9536589725461464 1.77367394167959 1.1487180885766057 1.8263046145439148 1.2424667635083468 1.6975777219716555
229 0.9605324912403386 1.7664106956872274 1.1388143437821774 1.824920478160493 1.2463687804144146 1.6883704276491052
230 0.9506195980642598 1.767727716891386 1.1297511241305975 1.8248567137343343 1.240591331532997 1.6965326020229703
231 0.9406391458172958 1.7671027511314605 1.1315973165352253 1.822223544906592 1.2434568474151464 1.6869519535187727
232 0.9484532560740273 1.7608625848733936 1.1329059717851115 1.8180368820612784 1.245384783748378 1.6771395602930432
233 0.9384535543207686 1.7607854193411185 1.1273845299752785 1.8153242420812603 1.246766464816247 1.6672354718405848
234 0.9376391527179304 1.756503764387162 1.1313161375606788 1.8092734486272093 1.2401979561278866 1.674775676868493
235 0.9458838711429063 1.7508447354994132 1.1220106911519898 1.8069088904594537 1.2418128260493548 1.664906928382451
236 0.951919835613263 1.742871836606355 1.1259774836385978 1.8012550145795103 1.2418326521207208 1.6549069481637424
237 0.955123857914624 1.7333990212864592 1.128484377698077 1.7950841526908334 1.239668270564508 1.6451439848836606
238 0.9555037982057921 1.7234062420538976 1.1217843150394393 1.7910136937571224 1.232461177269798 1.6520763585079556
239 0.953430974739059 1.7136234304271056 1.1153571266355349 1.7880994717997964 1.2309665996496195 1.6421886780966168
240 0.9434981000371419 1.7147801506434917 1.1199317379529012 1.781597134511685 1.2280326392416472 1.6326287682835108
241 0.9471334927942745 1.7054643618976115 1.1135448599839939 1.777373040880775 1.2253445836164618 1.622996823463226
242 0.937144553404688 1.7059345758971176 1.110889272592066 1.7723656681773718 1.2180226806000436 1.629807823869968
243 0.9412572245340936 1.6968194275614223 1.1049604265159352 1.7687176406325307 1.2166139564857448 1.619907546389485
244 0.942534209461338 1.6869012975585065 1.102868135613425 1.7637457014934625 1.214543322325554 1.6101242718953734
245 0.9325475564686723 1.687417777335213 1.1018751980178414 1.7580304942966904 1.2115330253642613 1.6005881238464361
246 0.9366029796650774 1.6782770157660707 1.1011959268967977 1.7517765900993254 1.2076145294037277 1.5913878312070018
247 0.9266190247139103 1.6777107663438073 1.1007683191588504 1.7453965540917125 1.1998799377967233 1.5977262920435613
248 0.931771692586518 1.6691404677912942 1.0955925745098276 1.74090366679593 1.1971637681041474 1.5881022373881286
249 0.9342305015301473 1.6594474673256627 1.0929674315872027 1.7351691309304442 1.194190137545448 1.5785545921620077
250 0.9242343583604462 1.6591697733019828 1.0879156687902642 1.7265389697568025 1.1914343733721042 1.5689417999904698
251 0.9282322393259175 1.6500036974539398 1.084302190286143 1.7172146594093647 1.1837556336455608 1.5753478082563823
252 0.9183223701542385 1.6486641100709676 1.0771018253313733 1.7102752971404698 1.182675015172791 1.5654063672494238
253 0.9227988261258371 1.6397220005383133 1.073631435227616 1.702101982285967 1.1812760290837476 1.5555047095488852
254 0.9130541568150885 1.6374766900771647 1.0721482156683115 1.6938065216818359 1.1800733840706388 1.5455772905346101
